OID_,CID,POINT_X,POINT_Y,weight
2342,9,13377611.293299999088049,4292380.990500003099442,2342.000000000000000
2343,9,13377854.963500000536442,4292342.481899999082088,2343.000000000000000
2344,9,13377792.405600000172853,4292484.359499998390675,2344.000000000000000
2345,9,13377818.933699999004602,4292341.873199999332428,2345.000000000000000
2346,9,13377844.966499999165535,4292411.103699997067451,2346.000000000000000
2347,9,13377925.056899998337030,4292688.123099997639656,2347.000000000000000
2348,9,13377899.122200001031160,4292527.397200003266335,2348.000000000000000
2349,9,13377918.169799998402596,4292646.597499996423721,2349.000000000000000
2350,9,13377797.925700001418591,4292533.236699998378754,2350.000000000000000
2351,9,13377739.164099998772144,4292706.895400002598763,2351.000000000000000
2352,9,13377715.921599999070168,4292248.338500000536442,2352.000000000000000
2353,9,13377476.962299998849630,4292578.790399998426437,2353.000000000000000
2354,9,13377546.425200000405312,4292566.112800002098083,2354.000000000000000
2355,9,13377761.699200000613928,4292674.070500001311302,2355.000000000000000
2356,9,13377803.532099999487400,4292372.838600002229214,2356.000000000000000
2357,9,13377568.446299999952316,4292375.541299998760223,2357.000000000000000
2358,9,13377629.719399999827147,4292445.591499999165535,2358.000000000000000
2359,9,13377839.913899999111891,4292347.860600002110004,2359.000000000000000
2360,9,13377512.184099998325109,4292526.413400001823902,2360.000000000000000
2361,9,13377693.982700001448393,4292552.903300002217293,2361.000000000000000
2362,9,13378048.355500001460314,4292557.362400002777576,2362.000000000000000
2363,9,13377699.125700000673532,4292513.096799999475479,2363.000000000000000
2364,9,13377560.125999998301268,4292665.362700000405312,2364.000000000000000
2365,9,13378044.685199998319149,4292546.527999997138977,2365.000000000000000
2366,9,13377787.158599998801947,4292640.980599999427795,2366.000000000000000
2367,9,13377735.443700000643730,4292334.234300002455711,2367.000000000000000
2368,9,13377569.549499999731779,4292659.824199996888638,2368.000000000000000
2369,9,13377701.682799998670816,4292423.035199999809265,2369.000000000000000
2370,9,13377920.743700001388788,4292548.688699997961521,2370.000000000000000
2371,9,13377889.304299999028444,4292693.200400002300739,2371.000000000000000
2372,9,13377808.733699999749660,4292686.407799996435642,2372.000000000000000
2373,9,13377747.521600000560284,4292314.074100002646446,2373.000000000000000
2374,9,13377563.419599998742342,4292531.831900000572205,2374.000000000000000
2375,9,13377884.629500001668930,4292680.059600003063679,2375.000000000000000
2376,9,13377860.572099998593330,4292680.922200001776218,2376.000000000000000
2377,9,13377835.270300000905991,4292635.330799996852875,2377.000000000000000
2378,9,13377629.280900001525879,4292532.411600001156330,2378.000000000000000
2379,9,13377548.506400000303984,4292519.160999998450279,2379.000000000000000
2380,9,13377675.122200001031160,4292377.903800003230572,2380.000000000000000
2381,9,13377861.810100000351667,4292490.014899998903275,2381.000000000000000
2382,9,13377944.109099999070168,4292536.817500002682209,2382.000000000000000
2383,9,13377772.033199999481440,4292421.288599997758865,2383.000000000000000
2384,9,13377671.476100001484156,4292321.806900002062321,2384.000000000000000
2385,9,13378012.119399998337030,4292495.292099997401237,2385.000000000000000
2386,9,13377791.385899998247623,4292589.095299996435642,2386.000000000000000
2387,9,13377636.655999999493361,4292610.724100001156330,2387.000000000000000
2388,9,13377938.799699999392033,4292635.575900003314018,2388.000000000000000
2389,9,13377829.425200000405312,4292345.390900000929832,2389.000000000000000
2390,9,13377767.271899998188019,4292444.695900000631809,2390.000000000000000
2391,9,13377843.711899999529123,4292758.248199999332428,2391.000000000000000
2392,9,13377715.583900000900030,4292565.886900000274181,2392.000000000000000
2393,9,13377630.247900001704693,4292380.542400002479553,2393.000000000000000
2394,9,13377838.610500000417233,4292498.481499999761581,2394.000000000000000
2395,9,13377822.592099998146296,4292769.998899996280670,2395.000000000000000
2396,9,13377486.358600001782179,4292618.534500002861023,2396.000000000000000
2397,9,13377770.613099999725819,4292599.939199998974800,2397.000000000000000
2398,9,13377632.712400000542402,4292627.633000001311302,2398.000000000000000
2399,9,13378029.295299999415874,4292518.221699997782707,2399.000000000000000
2400,9,13378066.373700000345707,4292547.329599998891354,2400.000000000000000
2401,9,13377757.104400001466274,4292478.409100003540516,2401.000000000000000
2402,9,13377802.956000000238419,4292587.169200003147125,2402.000000000000000
2403,9,13377506.622999999672174,4292479.693999998271465,2403.000000000000000
2404,9,13377766.278999999165535,4292384.200599998235703,2404.000000000000000
2405,9,13377874.545699998736382,4292478.149599999189377,2405.000000000000000
2406,9,13377841.974899999797344,4292740.397299997508526,2406.000000000000000
2407,9,13377590.929999999701977,4292665.109700001776218,2407.000000000000000
2408,9,13377620.753800000995398,4292604.960699997842312,2408.000000000000000
2409,9,13377830.450199998915195,4292660.504500001668930,2409.000000000000000
2410,9,13377509.129399999976158,4292639.177299998700619,2410.000000000000000
2411,9,13377742.357000000774860,4292662.493799999356270,2411.000000000000000
2412,10,13377141.062800001353025,4292728.602700002491474,2412.000000000000000
2413,10,13377351.970600001513958,4292541.774400003254414,2413.000000000000000
2414,10,13377322.840399999171495,4292710.220299996435642,2414.000000000000000
2415,10,13377324.764800000935793,4292601.941399998962879,2415.000000000000000
2416,10,13377220.721200000494719,4292782.714299999177456,2416.000000000000000
2417,10,13377188.808400001376867,4292866.861299999058247,2417.000000000000000
2418,10,13377270.921199999749660,4292678.568000003695488,2418.000000000000000
2419,10,13377250.419599998742342,4292613.094499997794628,2419.000000000000000
2420,10,13377239.964299999177456,4292892.609899997711182,2420.000000000000000
2421,10,13377147.112599998712540,4292817.622800000011921,2421.000000000000000
2422,10,13377326.323699999600649,4292937.643399998545647,2422.000000000000000
2423,10,13377164.339800000190735,4292907.388800002634525,2423.000000000000000
2424,10,13377298.766100000590086,4292678.936099998652935,2424.000000000000000
2425,10,13377241.231100000441074,4292645.264600001275539,2425.000000000000000
2426,10,13377207.909800000488758,4292929.274499997496605,2426.000000000000000
2427,10,13377297.965700000524521,4292890.952799998223782,2427.000000000000000
2428,10,13377171.294300001114607,4292794.302100002765656,2428.000000000000000
2429,10,13377185.069899998605251,4292804.530199997127056,2429.000000000000000
2430,10,13377165.276399999856949,4292718.359200000762939,2430.000000000000000
2431,10,13377213.994199998676777,4292682.781000003218651,2431.000000000000000
2432,10,13377291.119899999350309,4292633.877199999988079,2432.000000000000000
2433,10,13377238.726900000125170,4292935.778800003230572,2433.000000000000000
2434,10,13377186.035500001162291,4292666.204899996519089,2434.000000000000000
2435,10,13377213.210999999195337,4292650.911100000143051,2435.000000000000000
2436,10,13377107.611999999731779,4292830.405699998140335,2436.000000000000000
2437,10,13377327.491500001400709,4292662.117700003087521,2437.000000000000000
2438,10,13377186.609600000083447,4292694.417700000107288,2438.000000000000000
2439,10,13377320.515099998563528,4292879.231799997389317,2439.000000000000000
2440,10,13377283.000500001013279,4292762.777800001204014,2440.000000000000000
2441,10,13377241.950199998915195,4292709.798100002110004,2441.000000000000000
2442,10,13377176.501200001686811,4292684.357000000774860,2442.000000000000000
2443,10,13377230.291299998760223,4292838.600199997425079,2443.000000000000000
2444,10,13377218.960999999195337,4292708.387400001287460,2444.000000000000000
2445,10,13377283.811200000345707,4292713.548600003123283,2445.000000000000000
2446,10,13377268.397900000214577,4292652.489699997007847,2446.000000000000000
2447,10,13377254.249899998307228,4292746.724899999797344,2447.000000000000000
2448,10,13377302.269299998879433,4292990.067199997603893,2448.000000000000000
2449,10,13377225.332100000232458,4292725.880800001323223,2449.000000000000000
2450,10,13377279.567600000649691,4292647.107900001108646,2450.000000000000000
2451,10,13377231.066100001335144,4292780.558899998664856,2451.000000000000000
2452,10,13377343.015599999576807,4292900.285899996757507,2452.000000000000000
2453,10,13377125.258900001645088,4292868.252800002694130,2453.000000000000000
2454,10,13377191.541400000452995,4292922.590499997138977,2454.000000000000000
2455,10,13377316.630800001323223,4292907.508699998259544,2455.000000000000000
2456,10,13377171.807300001382828,4292743.245099999010563,2456.000000000000000
2457,10,13377191.488000001758337,4292759.930799998342991,2457.000000000000000
2458,10,13377180.296999998390675,4292876.496200002729893,2458.000000000000000
2459,10,13377229.831799998879433,4292873.826800003647804,2459.000000000000000
2460,10,13377142.730000000447035,4292828.309199996292591,2460.000000000000000
2461,10,13377290.722100000828505,4292621.472999997437000,2461.000000000000000
2462,10,13377219.279199998825788,4292866.978299997746944,2462.000000000000000
2463,10,13377286.388999998569489,4293008.954800002276897,2463.000000000000000
2464,10,13377108.907299999147654,4292799.573899999260902,2464.000000000000000
2465,10,13377199.741900000721216,4292882.008699998259544,2465.000000000000000
2466,10,13377205.223499998450279,4292858.522799998521805,2466.000000000000000
2467,10,13377307.025699999183416,4292633.154299996793270,2467.000000000000000
2468,10,13377297.245600000023842,4292540.334200002253056,2468.000000000000000
2469,10,13377212.510299999266863,4292941.154100000858307,2469.000000000000000
2470,10,13377287.498700000345707,4292734.175599999725819,2470.000000000000000
2471,10,13377136.119399998337030,4292794.000900000333786,2471.000000000000000
2472,10,13377291.005100000649691,4292705.759300000965595,2472.000000000000000
2473,10,13377291.490699999034405,4292956.144599996507168,2473.000000000000000
2474,10,13377211.819099999964237,4292899.872800000011921,2474.000000000000000
2475,10,13377273.345300000160933,4292858.265600003302097,2475.000000000000000
2476,10,13377263.880199998617172,4292916.288199998438358,2476.000000000000000
2477,10,13377165.410799998790026,4292693.659500002861023,2477.000000000000000
2478,10,13377316.105700001120567,4292514.869300000369549,2478.000000000000000
2479,10,13377180.212200000882149,4292719.167900003492832,2479.000000000000000
2480,10,13377353.641100000590086,4292596.061300002038479,2480.000000000000000
2481,10,13377203.284299999475479,4292762.432099997997284,2481.000000000000000
2482,10,13377255.230599999427795,4292716.484300002455711,2482.000000000000000
2483,10,13377286.148400001227856,4292860.472400002181530,2483.000000000000000
2484,10,13377127.415399998426437,4292745.787100002169609,2484.000000000000000
2485,10,13377279.725499998778105,4292618.505900003015995,2485.000000000000000
2486,10,13377234.527800001204014,4292792.951499998569489,2486.000000000000000
2487,10,13377232.610500000417233,4292741.915600001811981,2487.000000000000000
2488,10,13377311.633999999612570,4292705.302299998700619,2488.000000000000000
2489,10,13377248.646800000220537,4292632.582800000905991,2489.000000000000000
2490,10,13377334.493599999696016,4292619.880500003695488,2490.000000000000000
2491,10,13377227.574499998241663,4292802.876299999654293,2491.000000000000000
2492,10,13377250.026200000196695,4292650.205399997532368,2492.000000000000000
2493,10,13377328.636700000613928,4292896.232100002467632,2493.000000000000000
2494,10,13377321.250900000333786,4292640.737000003457069,2494.000000000000000
2495,10,13377239.449599999934435,4292670.005199998617172,2495.000000000000000
2496,10,13377148.477200001478195,4292770.535400003194809,2496.000000000000000
2497,10,13377307.414099998772144,4292717.863399997353554,2497.000000000000000
2498,10,13377245.762499999254942,4292781.274700000882149,2498.000000000000000
2499,10,13377296.650899998843670,4292859.755300000309944,2499.000000000000000
2500,10,13377189.017000000923872,4292683.711900003254414,2500.000000000000000
2501,10,13377311.863099999725819,4292526.707400001585484,2501.000000000000000
2502,10,13377357.633699998259544,4292646.088799998164177,2502.000000000000000
2503,10,13377283.076200000941753,4292924.549000002443790,2503.000000000000000
2504,10,13377199.780600000172853,4292662.295900002121925,2504.000000000000000
2505,10,13377246.352299999445677,4292761.445699997246265,2505.000000000000000
2506,10,13377181.527399998158216,4292794.831000000238419,2506.000000000000000
2507,10,13377305.327799998223782,4292880.090400002896786,2507.000000000000000
2508,10,13377257.206700000911951,4292834.936300002038479,2508.000000000000000
2509,10,13377124.982999999076128,4292834.600199997425079,2509.000000000000000
2510,10,13377222.675099998712540,4292965.504399999976158,2510.000000000000000
2511,10,13377243.746899999678135,4292817.860699996352196,2511.000000000000000
2512,10,13377288.029599998146296,4292880.873499996960163,2512.000000000000000
2513,10,13377253.719900000840425,4292869.164200000464916,2513.000000000000000
2514,10,13377361.891399998217821,4292567.945399999618530,2514.000000000000000
2515,10,13377264.555599998682737,4292991.295000001788139,2515.000000000000000
2516,10,13377186.080699998885393,4292913.092000000178814,2516.000000000000000
2517,10,13377160.087699998170137,4292730.281300000846386,2517.000000000000000
2518,10,13377305.233399998396635,4292779.233000002801418,2518.000000000000000
2519,10,13377207.071699999272823,4292672.063400000333786,2519.000000000000000
2520,10,13377289.611200001090765,4292555.108999997377396,2520.000000000000000
2521,10,13377240.397900000214577,4292921.439999997615814,2521.000000000000000
2522,10,13377251.376899998635054,4292692.893500000238419,2522.000000000000000
2523,10,13377193.998500000685453,4292778.327899999916553,2523.000000000000000
2524,10,13377238.483699999749660,4292725.854999996721745,2524.000000000000000
2525,10,13377138.811400000005960,4292867.613700002431870,2525.000000000000000
2526,10,13377258.860599998384714,4292776.439099997282028,2526.000000000000000
2527,10,13377320.349399998784065,4292592.570900000631809,2527.000000000000000
2528,10,13377334.718499999493361,4292944.463299997150898,2528.000000000000000
2529,10,13377212.896499998867512,4292662.020599998533726,2529.000000000000000
2530,10,13377386.150899998843670,4292564.344700001180172,2530.000000000000000
2531,10,13377322.832400001585484,4292527.366200000047684,2531.000000000000000
2532,10,13377265.318599998950958,4292981.017200000584126,2532.000000000000000
2533,10,13377182.149099998176098,4292854.384000003337860,2533.000000000000000
2534,10,13377261.187199998646975,4292852.206000000238419,2534.000000000000000
2535,10,13377271.251699998974800,4292888.688799999654293,2535.000000000000000
2536,10,13377191.829999998211861,4292794.725400000810623,2536.000000000000000
2537,10,13377342.434300001710653,4292605.451800003647804,2537.000000000000000
2538,10,13377144.991099998354912,4292875.644400000572205,2538.000000000000000
2539,10,13377277.202500000596046,4292900.947899997234344,2539.000000000000000
2540,10,13377358.217300001531839,4292631.065999999642372,2540.000000000000000
2541,10,13377143.628400001674891,4292806.004299998283386,2541.000000000000000
2542,10,13377346.611099999397993,4292922.428700000047684,2542.000000000000000
2543,10,13377229.465399999171495,4292626.929700002074242,2543.000000000000000
2544,10,13377149.465599998831749,4292863.163400001823902,2544.000000000000000
2545,10,13377187.732099998742342,4292817.132399998605251,2545.000000000000000
2546,10,13377278.316899999976158,4292691.685199998319149,2546.000000000000000
2547,10,13377273.795299999415874,4292586.448200002312660,2547.000000000000000
2548,10,13377302.033300001174212,4292514.933399997651577,2548.000000000000000
2549,10,13377332.961599998176098,4292545.105599999427795,2549.000000000000000
2550,10,13377278.194499999284744,4292562.045100003480911,2550.000000000000000
2551,10,13377332.402800001204014,4292522.469599999487400,2551.000000000000000
2552,10,13377267.565499998629093,4292761.355599999427795,2552.000000000000000
2553,10,13377326.978799998760223,4292676.192699998617172,2553.000000000000000
2554,10,13377351.034800000488758,4292657.753300003707409,2554.000000000000000
2555,10,13377292.934000000357628,4292781.139700002968311,2555.000000000000000
2556,10,13377308.695500001311302,4292695.623800002038479,2556.000000000000000
2557,10,13377179.473700001835823,4292929.780100002884865,2557.000000000000000
2558,10,13377312.924899999052286,4292891.413699999451637,2558.000000000000000
2559,10,13377306.622299998998642,4292744.185300000011921,2559.000000000000000
2560,10,13377133.895799998193979,4292888.962499998509884,2560.000000000000000
2561,10,13377321.853500001132488,4292922.476700000464916,2561.000000000000000
2562,10,13377129.738400001078844,4292758.140299998223782,2562.000000000000000
2563,10,13377259.452599998563528,4292926.789200000464916,2563.000000000000000
2564,10,13377102.489599999040365,4292845.258599996566772,2564.000000000000000
2565,10,13377342.526999998837709,4292729.826399996876717,2565.000000000000000
2566,10,13377178.577899999916553,4292823.878100000321865,2566.000000000000000
2567,10,13377268.076999999582767,4292936.312200002372265,2567.000000000000000
2568,10,13377304.303500000387430,4292922.806400001049042,2568.000000000000000
2569,10,13377177.822299998253584,4292901.329999998211861,2569.000000000000000
2570,10,13377323.491099998354912,4292961.501900002360344,2570.000000000000000
2571,10,13377295.014899998903275,4292900.689300000667572,2571.000000000000000
2572,10,13377143.766800001263618,4292905.570600003004074,2572.000000000000000
2573,10,13377270.493599999696016,4292951.005199998617172,2573.000000000000000
2574,10,13377238.848200000822544,4292849.450099997222424,2574.000000000000000
2575,10,13377165.338700000196695,4292878.364600002765656,2575.000000000000000
2576,10,13377330.960799999535084,4292594.043899998068810,2576.000000000000000
2577,10,13377250.759399998933077,4292660.519699998199940,2577.000000000000000
2578,10,13377179.049300000071526,4292838.410300001502037,2578.000000000000000
2579,10,13377333.920200001448393,4292557.294600002467632,2579.000000000000000
2580,10,13377263.277399998158216,4292812.630599997937679,2580.000000000000000
2581,10,13377383.360399998724461,4292586.783500000834465,2581.000000000000000
2582,10,13377324.521499998867512,4292693.415200002491474,2582.000000000000000
2583,10,13377219.792700000107288,4292887.036899998784065,2583.000000000000000
2584,10,13377300.976500000804663,4292659.131899997591972,2584.000000000000000
2585,10,13377281.892499998211861,4292668.643899999558926,2585.000000000000000
2586,10,13377294.363899998366833,4292939.047700002789497,2586.000000000000000
2587,10,13377243.586899999529123,4292589.439599998295307,2587.000000000000000
2588,10,13377234.708299998193979,4292905.374200001358986,2588.000000000000000
2589,10,13377281.223900001496077,4292993.501999996602535,2589.000000000000000
2590,10,13377302.127799998968840,4292584.341600000858307,2590.000000000000000
2591,10,13377259.508999999612570,4292596.181199997663498,2591.000000000000000
2592,10,13377208.188799999654293,4292692.934100002050400,2592.000000000000000
2593,10,13377194.769900001585484,4292852.231200002133846,2593.000000000000000
2594,10,13377291.866700001060963,4292597.305399999022484,2594.000000000000000
2595,10,13377311.893699999898672,4292861.719200000166893,2595.000000000000000
2596,10,13377284.590399999171495,4292752.115299999713898,2596.000000000000000
2597,10,13377301.769799999892712,4292754.723499998450279,2597.000000000000000
2598,10,13377301.532200001180172,4292551.742700003087521,2598.000000000000000
2599,10,13377229.609400000423193,4292891.712300002574921,2599.000000000000000
2600,10,13377162.125900000333786,4292818.004000000655651,2600.000000000000000
2601,10,13377163.057199999690056,4292707.071900002658367,2601.000000000000000
2602,10,13377223.164099998772144,4292902.096600003540516,2602.000000000000000
2603,10,13377333.420899998396635,4292578.340499997138977,2603.000000000000000
2604,10,13377248.797899998724461,4292976.234300002455711,2604.000000000000000
2605,10,13377244.627999998629093,4292803.620700001716614,2605.000000000000000
2606,10,13377300.769600000232458,4292966.039599999785423,2606.000000000000000
2607,10,13377262.623500000685453,4292665.958899997174740,2607.000000000000000
2608,10,13377095.880399998277426,4292855.966700002551079,2608.000000000000000
2609,10,13377308.805700000375509,4292537.730400003492832,2609.000000000000000
2610,10,13377205.052700001746416,4292818.514200001955032,2610.000000000000000
2611,10,13377238.167500000447035,4292864.854199998080730,2611.000000000000000
2612,10,13377226.961100000888109,4292768.302500002086163,2612.000000000000000
2613,10,13377210.091600000858307,4292839.343400001525879,2613.000000000000000
2614,10,13377221.142499998211861,4292850.501000002026558,2614.000000000000000
2615,10,13377116.298900000751019,4292872.727200001478195,2615.000000000000000
2616,10,13377269.242199998348951,4292708.609899997711182,2616.000000000000000
2617,10,13377350.565299998968840,4292570.602200001478195,2617.000000000000000
2618,10,13377229.684099998325109,4292696.175599999725819,2618.000000000000000
2619,10,13377155.160000000149012,4292806.139899998903275,2619.000000000000000
2620,10,13377144.384799998253584,4292853.081399999558926,2620.000000000000000
2621,10,13377150.430599998682737,4292780.804099999368191,2621.000000000000000
2622,10,13377207.365400001406670,4292799.022699996829033,2622.000000000000000
2623,10,13377339.598299998790026,4292628.946599997580051,2623.000000000000000
2624,10,13377186.184099998325109,4292736.002999998629093,2624.000000000000000
2625,10,13377204.078499998897314,4292711.056699998676777,2625.000000000000000
2626,10,13377340.820700000971556,4292668.953699998557568,2626.000000000000000
2627,10,13377232.760200001299381,4292813.130099996924400,2627.000000000000000
2628,10,13377118.923099998384714,4292775.309299997985363,2628.000000000000000
2629,10,13377230.709899999201298,4292647.872000001370907,2629.000000000000000
2630,10,13377304.997299998998642,4292728.141699999570847,2630.000000000000000
2631,10,13377285.291299998760223,4292974.609499998390675,2631.000000000000000
2632,10,13377218.435400001704693,4292735.877899996936321,2632.000000000000000
2633,10,13377266.945399999618530,4292904.545999996364117,2633.000000000000000
2634,10,13377269.846200000494719,4292739.261299997568130,2634.000000000000000
2635,10,13377259.163899999111891,4292617.970600001513958,2635.000000000000000
2636,10,13377279.848600000143051,4292541.390500001609325,2636.000000000000000
2637,10,13377286.673900000751019,4292911.786399997770786,2637.000000000000000
2638,10,13377170.385099999606609,4292783.413500003516674,2638.000000000000000
2639,10,13377319.553700000047684,4292625.992399998009205,2639.000000000000000
2640,10,13377357.008299998939037,4292554.493600003421307,2640.000000000000000
2641,10,13377305.955800000578165,4292668.499300003051758,2641.000000000000000
2642,10,13377367.937600001692772,4292601.004399999976158,2642.000000000000000
2643,10,13377347.645500000566244,4292580.765000000596046,2643.000000000000000
2644,10,13377301.792599998414516,4292949.658200003206730,2644.000000000000000
2645,10,13377078.349300000816584,4292855.364000000059605,2645.000000000000000
2646,10,13377184.917100001126528,4292784.545299999415874,2646.000000000000000
2647,10,13377223.729100000113249,4292943.878200002014637,2647.000000000000000
2648,10,13377176.360899999737740,4292773.383599996566772,2648.000000000000000
2649,10,13377275.673799999058247,4292836.119000002741814,2649.000000000000000
2650,10,13377247.045299999415874,4292856.696699999272823,2650.000000000000000
2651,10,13377203.818799998611212,4292642.835199996829033,2651.000000000000000
2652,10,13377252.085000000894070,4292726.278099998831749,2652.000000000000000
2653,10,13377102.864000000059605,4292815.752700001001358,2653.000000000000000
2654,10,13377300.909400001168251,4292703.447599999606609,2654.000000000000000
2655,10,13377194.979800000786781,4292827.028300002217293,2655.000000000000000
2656,10,13377229.923099998384714,4292610.291900001466274,2656.000000000000000
2657,10,13377261.240600001066923,4292823.522699996829033,2657.000000000000000
2658,10,13377231.540600001811981,4292928.370499998331070,2658.000000000000000
2659,10,13377221.483100000768900,4292825.179200001060963,2659.000000000000000
2660,10,13377094.732599999755621,4292825.709399998188019,2660.000000000000000
2661,10,13377321.650800000876188,4292539.389799997210503,2661.000000000000000
2662,10,13377105.844900000840425,4292869.864000000059605,2662.000000000000000
2663,10,13377319.177799999713898,4292655.581600002944469,2663.000000000000000
2664,10,13377320.449599999934435,4292726.065700002014637,2664.000000000000000
2665,10,13377105.435400001704693,4292785.456500001251698,2665.000000000000000
2666,10,13377278.104499999433756,4292774.487300001084805,2666.000000000000000
2667,10,13377264.329399999231100,4292722.870800003409386,2667.000000000000000
2668,10,13377239.184399999678135,4292955.891800001263618,2668.000000000000000
2669,10,13377144.011900000274181,4292748.743000000715256,2669.000000000000000
2670,10,13377271.349800001829863,4292803.364000000059605,2670.000000000000000
2671,10,13377394.005499999970198,4292589.483699999749660,2671.000000000000000
2672,10,13377192.017299998551607,4292898.620099999010563,2672.000000000000000
2673,10,13377286.083799999207258,4292844.114299997687340,2673.000000000000000
2674,10,13377196.556400001049042,4292674.865400001406670,2674.000000000000000
2675,10,13377121.555500000715256,4292846.648800000548363,2675.000000000000000
2676,10,13377256.942200001329184,4292790.708999998867512,2676.000000000000000
2677,10,13377348.696699999272823,4292560.415899999439716,2677.000000000000000
2678,10,13377275.242600001394749,4292606.739900000393391,2678.000000000000000
2679,10,13377280.994399998337030,4292597.084200002253056,2679.000000000000000
2680,10,13377308.827399998903275,4292939.820200003683567,2680.000000000000000
2681,10,13377222.565200001001358,4292813.543499998748302,2681.000000000000000
2682,10,13377210.717099998146296,4292724.907399997115135,2682.000000000000000
2683,10,13377260.537999998778105,4292945.660199999809265,2683.000000000000000
2684,10,13377231.756799999624491,4292754.503899998962879,2684.000000000000000
2685,10,13377195.012899998575449,4292726.953800000250340,2685.000000000000000
2686,10,13377262.442299999296665,4292564.191899999976158,2686.000000000000000
2687,10,13377126.535399999469519,4292800.109600000083447,2687.000000000000000
2688,10,13377178.424600001424551,4292890.446000002324581,2688.000000000000000
2689,10,13377318.226399999111891,4292760.976999998092651,2689.000000000000000
2690,10,13377286.786800000816584,4292567.523299999535084,2690.000000000000000
2691,10,13377236.309599999338388,4292973.853699997067451,2691.000000000000000
2692,10,13377321.727699998766184,4292553.619800001382828,2692.000000000000000
2693,10,13377139.046599999070168,4292774.576600000262260,2693.000000000000000
2694,10,13377200.065400000661612,4292867.439900003373623,2694.000000000000000
2695,10,13377325.499899998307228,4292912.135499998927116,2695.000000000000000
2696,10,13377239.724399998784065,4292624.548699997365475,2696.000000000000000
2697,10,13377183.344700001180172,4292748.600599996745586,2697.000000000000000
2698,10,13377304.773899998515844,4292909.003499999642372,2698.000000000000000
2699,10,13377274.362700000405312,4292969.682999998331070,2699.000000000000000
2700,10,13377315.412599999457598,4292953.777800001204014,2700.000000000000000
2701,10,13377395.475299999117851,4292576.295000001788139,2701.000000000000000
2702,10,13377214.959800001233816,4292806.797600001096725,2702.000000000000000
2703,10,13377291.094399999827147,4292690.324699997901917,2703.000000000000000
2704,10,13377172.142299998551607,4292858.350199997425079,2704.000000000000000
2705,10,13377318.058499999344349,4292684.929499998688698,2705.000000000000000
2706,10,13377284.805500000715256,4292579.130199998617172,2706.000000000000000
2707,10,13377331.311099998652935,4292715.597199998795986,2707.000000000000000
2708,10,13377358.069899998605251,4292578.220200002193451,2708.000000000000000
2709,10,13377237.570700000971556,4292656.184000000357628,2709.000000000000000
2710,10,13377385.746599998325109,4292607.547899998724461,2710.000000000000000
2711,10,13377210.380699999630451,4292919.133400000631809,2711.000000000000000
2712,10,13377089.620000001043081,4292815.501900002360344,2712.000000000000000
2713,10,13377332.859200000762939,4292644.031900003552437,2713.000000000000000
2714,10,13377311.584499999880791,4292498.158399999141693,2714.000000000000000
2715,10,13377203.512600000947714,4292782.984499998390675,2715.000000000000000
2716,10,13377171.721999999135733,4292730.405500002205372,2716.000000000000000
2717,10,13377301.610100001096725,4292620.569799996912479,2717.000000000000000
2718,10,13377253.133499998599291,4292906.422399997711182,2718.000000000000000
2719,10,13377115.584399998188019,4292815.509499996900558,2719.000000000000000
2720,10,13377196.885999999940395,4292806.962200000882149,2720.000000000000000
2721,10,13377259.399500001221895,4292960.443700000643730,2721.000000000000000
2722,10,13377265.152800001204014,4292606.738799996674061,2722.000000000000000
2723,10,13377326.618799999356270,4292752.585500001907349,2723.000000000000000
2724,10,13377329.902600001543760,4292634.166299998760223,2724.000000000000000
2725,10,13377246.991399999707937,4292681.224899999797344,2725.000000000000000
2726,10,13377161.932599999010563,4292867.272600002586842,2726.000000000000000
2727,10,13377287.138099998235703,4292610.474899999797344,2727.000000000000000
2728,10,13377303.588300000876188,4292603.116999998688698,2728.000000000000000
2729,10,13377249.971200000494719,4292915.997199997305870,2729.000000000000000
2730,10,13377158.425900001078844,4292752.464199997484684,2730.000000000000000
2731,10,13377189.599500000476837,4292882.301100000739098,2731.000000000000000
2732,10,13377316.027100000530481,4292748.637800000607967,2732.000000000000000
2733,10,13377224.881000000983477,4292638.117299996316433,2733.000000000000000
2734,10,13377373.623700000345707,4292624.901299998164177,2734.000000000000000
2735,10,13377340.852200001478195,4292534.385499998927116,2735.000000000000000
2736,10,13377213.261700000613928,4292774.137100003659725,2736.000000000000000
2737,10,13377067.220600001513958,4292841.927699998021126,2737.000000000000000
2738,10,13377216.136500000953674,4292957.224100001156330,2738.000000000000000
2739,10,13377112.308299999684095,4292851.520199999213219,2739.000000000000000
2740,10,13377293.381299998611212,4292984.013300001621246,2740.000000000000000
2741,10,13377280.361200001090765,4292658.484700001776218,2741.000000000000000
2742,10,13377369.652699999511242,4292558.898500002920628,2742.000000000000000
2743,10,13377346.815999999642372,4292644.294900000095367,2743.000000000000000
2744,10,13377316.066300000995398,4292672.938199996948242,2744.000000000000000
2745,10,13377282.397100001573563,4292786.885300002992153,2745.000000000000000
2746,10,13377168.178700000047684,4292760.834100000560284,2746.000000000000000
2747,10,13377255.744899999350309,4292885.174699999392033,2747.000000000000000
2748,10,13377406.608300000429153,4292579.003399997949600,2748.000000000000000
2749,10,13377172.612500000745058,4292868.747299998998642,2749.000000000000000
2750,10,13377254.521699998527765,4292895.375100001692772,2750.000000000000000
2751,10,13377140.930799998342991,4292841.274099998176098,2751.000000000000000
2752,10,13377312.667800001800060,4292579.820900000631809,2752.000000000000000
